experiment_phase,condition_id,replicate,condition_order,matrix_seed,run_tag,run_id,mode,requested_algorithm,selected_algorithms,load,network_load_pct,state_cpu_pct,state_memory_pct,publisher_start_spread_ms,max_publisher_start_lateness_ms,devices,messages_per_device,payload_bytes,messages_expected,messages_received,message_loss_pct,authentication_failures,mean_encryption_ms,mean_decryption_ms,mean_e2e_latency_ms,p95_e2e_latency_ms,throughput_mbps,mean_process_cpu_pct,mean_rss_mb,estimated_energy_j
final,fixed_aes256__high__d10__p1024,8,51,20260905,final_fixed_aes256__high__d10__p1024_rep8_ord51_r806_fixed_high_d10_p1024_cpu20_mem30_1788638242,806,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,10.665217996574938,10.667223999917042,10,20,1024,200,200,0.0,0,0.7950089499999999,0.054005805000000004,12.412217029999999,16.118869,8.781950959454148,7.489390190348902,33.04453125,0.7499999999999996
final,fixed_aes256__low__d5__p1024,8,52,20260905,final_fixed_aes256__low__d5__p1024_rep8_ord52_r785_fixed_low_d5_p1024_cpu20_mem30_1788638257,785,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.5095909946248867,0.5108659970574081,5,20,1024,100,100,0.0,0,0.6870311499999999,0.18989355,10.731843320000001,13.511347,0.43197593278985463,2.099844594996675,33.0015625,1.0499999999999998
final,fixed_aes128__low__d5__p256,8,53,20260905,final_fixed_aes128__low__d5__p256_rep8_ord53_r757_fixed_low_d5_p256_cpu20_mem30_1788638271,757,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.5265709987725131,0.5273729984764941,5,20,256,100,100,0.0,0,0.6089666699999999,0.13999322,10.30502814,13.327449,0.10795617284498767,1.8997085072991382,33.00078125,0.9500000000000001
final,fixed_chacha20__medium__d20__p1024,8,54,20260905,final_fixed_chacha20__medium__d20__p1024_rep8_ord54_r827_fixed_medium_d20_p1024_cpu20_mem30_1788638287,827,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,21.64116000494687,21.642556006554514,20,20,1024,400,400,0.0,0,1.3537998525,0.0481977125,11.679774225000001,20.103093,8.870178644530698,4.998221784954367,33.109375,1.9999999999999996
final,adaptive__medium__d20__p256,8,55,20260905,final_adaptive__medium__d20__p256_rep8_ord55_r853_adaptive_medium_d20_p256_cpu20_mem30_1788638304,853,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,22.12870999937877,22.129564997158013,20,20,256,400,400,0.0,0,1.253175895,0.057829740000000004,13.998600974999999,43.343819,2.1926883388587943,4.873476706590546,33.03828125,1.9499999999999995
final,fixed_chacha20__low__d5__p1024,8,56,20260905,final_fixed_chacha20__low__d5__p1024_rep8_ord56_r812_fixed_low_d5_p1024_cpu20_mem30_1788638323,812,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",low,20.0,20.0,30.0,0.49869999929796904,0.49977199523709714,5,20,1024,100,100,0.0,0,0.7230011000000001,0.14754403,10.335432800000001,12.147502,0.43242152442703913,2.299624717919052,33.08046875,1.15
final,fixed_aes128__medium__d20__p1024,8,57,20260905,final_fixed_aes128__medium__d20__p1024_rep8_ord57_r773_fixed_medium_d20_p1024_cpu20_mem30_1788638337,773,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",medium,50.0,20.0,30.0,31.56361199944513,31.564616998366546,20,20,1024,400,400,0.0,0,0.8231466825,0.053149129999999996,8.6791186375,13.922863,8.15420962131691,4.748273479250729,33.048828125,1.899999999999999
final,fixed_aes128__medium__d5__p4096,8,58,20260905,final_fixed_aes128__medium__d5__p4096_rep8_ord58_r768_fixed_medium_d5_p4096_cpu20_mem30_1788638355,768,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",medium,50.0,20.0,30.0,0.6087369984015822,0.6095939970691688,5,20,4096,100,100,0.0,0,0.5733321499999999,0.18032609,10.2189386,13.642596,8.756386663380955,6.997512827045462,33.084375,0.6999999999999993
final,fixed_chacha20__low__d10__p256,8,59,20260905,final_fixed_chacha20__low__d10__p256_rep8_ord59_r814_fixed_low_d10_p256_cpu20_mem30_1788638369,814,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",low,20.0,20.0,30.0,6.684684005449526,6.686258006084245,10,20,256,200,200,0.0,0,0.9016258,0.17303325,11.046006884999999,14.151369,0.21522438320806078,1.999585942494526,33.128125,1.9999999999999996
final,adaptive__high__d20__p256,8,60,20260905,final_adaptive__high__d20__p256_rep8_ord60_r862_adaptive_high_d20_p256_cpu20_mem30_1788638386,862,adaptive,adaptive,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,23.455285998352338,23.45655699900817,20,20,256,400,400,0.0,0,1.403650405,0.05515629,21.590012545,50.707403,3.534738370553065,8.242693651673623,33.059765625,1.6499999999999995
final,fixed_aes256__low__d20__p256,8,61,20260905,final_fixed_aes256__low__d20__p256_rep8_ord61_r790_fixed_low_d20_p256_cpu20_mem30_1788638403,790,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,20.72606900037499,20.72677500109421,20,20,256,400,400,0.0,0,1.4079149225,0.0976019525,11.4277057475,15.729725,0.4323332595996587,1.7498028068149964,33.059375,3.5000000000000004
final,adaptive__low__d5__p256,8,62,20260905,final_adaptive__low__d5__p256_rep8_ord62_r838_adaptive_low_d5_p256_cpu20_mem30_1788638422,838,adaptive,adaptive,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.5195330013521016,0.520435998623725,5,20,256,100,100,0.0,0,0.63235787,0.16968832,10.82282202,13.644052,0.10785085637468682,2.199612002639764,32.95546875,1.1
final,fixed_aes128__low__d5__p4096,8,63,20260905,final_fixed_aes128__low__d5__p4096_rep8_ord63_r759_fixed_low_d5_p4096_cpu20_mem30_1788638437,759,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.6156100062071346,0.6457510025938973,5,20,4096,100,100,0.0,0,0.8312131700000001,0.19369509999999998,11.75348387,14.085492,1.7284701354054728,2.499752657789116,33.07265625,1.2499999999999996
final,adaptive__medium__d20__p4096,8,64,20260905,final_adaptive__medium__d20__p4096_rep8_ord64_r855_adaptive_medium_d20_p4096_cpu20_mem30_1788638453,855,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,23.543643997982144,23.545219999505207,20,20,4096,400,400,0.0,0,1.5359034775,0.07187978,17.5272334925,43.538801,35.07884561505083,5.122307869388938,33.0658203125,2.0500000000000003
final,adaptive__low__d5__p1024,8,65,20260905,final_adaptive__low__d5__p1024_rep8_ord65_r839_adaptive_low_d5_p1024_cpu20_mem30_1788638470,839,adaptive,adaptive,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.5096989989397116,0.5107339966343716,5,20,1024,100,100,0.0,0,0.68335306,0.16198238,10.16748422,12.572602,0.4318214545373569,2.0996607625108155,33.0625,1.0500000000000005
final,fixed_chacha20__low__d20__p1024,8,66,20260905,final_fixed_chacha20__low__d20__p1024_rep8_ord66_r818_fixed_low_d20_p1024_cpu20_mem30_1788638486,818,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",low,20.0,20.0,30.0,17.449598999519367,17.47467799577862,20,20,1024,400,400,0.0,0,1.18416052,0.13811175,11.917641575,20.544461,1.7247397382873757,1.9246198747540941,33.0857421875,3.8499999999999996
final,fixed_chacha20__high__d5__p1024,8,67,20260905,final_fixed_chacha20__high__d5__p1024_rep8_ord67_r830_fixed_high_d5_p1024_cpu20_mem30_1788638504,830,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",high,80.0,20.0,30.0,0.49553300050320104,0.4964079998899251,5,20,1024,100,100,0.0,0,0.56562763,0.12107872,10.877325820000001,18.844036,4.307246401514183,9.99050343283499,33.12109375,0.5000000000000002
final,fixed_aes256__medium__d20__p4096,8,68,20260905,final_fixed_aes256__medium__d20__p4096_rep8_ord68_r801_fixed_medium_d20_p4096_cpu20_mem30_1788638519,801,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,16.714293000404723,16.716127000108827,20,20,4096,400,400,0.0,0,1.3949647525,0.0633355375,16.4906209825,42.16889,35.6296798646391,4.373049974619926,33.0779296875,1.7500000000000002
final,fixed_aes256__medium__d5__p1024,8,69,20260905,final_fixed_aes256__medium__d5__p1024_rep8_ord69_r794_fixed_medium_d5_p1024_cpu20_mem30_1788638536,794,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,0.5018659940105863,0.5037059963797219,5,20,1024,100,100,0.0,0,0.7219401599999999,0.19571818,10.44852572,14.334034,2.180408680403054,9.993675312056364,32.925,1.0
final,fixed_aes128__low__d10__p4096,8,70,20260905,final_fixed_aes128__low__d10__p4096_rep8_ord70_r762_fixed_low_d10_p4096_cpu20_mem30_1788638551,762,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",low,20.0,20.0,30.0,5.356237001251429,5.356915004085749,10,20,4096,200,200,0.0,0,1.2316212,0.21406169000000003,14.610184345,25.544475,3.445077968379228,2.54930364143864,33.040234375,2.5500000000000007
final,fixed_chacha20__medium__d5__p4096,8,71,20260905,final_fixed_chacha20__medium__d5__p4096_rep8_ord71_r822_fixed_medium_d5_p4096_cpu20_mem30_1788638567,822,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",medium,50.0,20.0,30.0,0.4884809968643822,0.4894819940091111,5,20,4096,100,100,0.0,0,0.60553082,0.11876426999999999,10.064092010000001,16.691825,8.653264903407889,6.497709496014099,33.02265625,0.6499999999999995
final,fixed_chacha20__high__d10__p256,8,72,20260905,final_fixed_chacha20__high__d10__p256_rep8_ord72_r832_fixed_high_d10_p256_cpu20_mem30_1788638581,832,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",high,80.0,20.0,30.0,13.219004998973105,13.21965700481087,10,20,256,200,200,0.0,0,0.8403627650000001,0.08159696500000001,20.55740488,34.836256,1.7134264338339558,11.493669904380234,33.112109375,1.1499999999999997
final,adaptive__medium__d10__p1024,8,73,20260905,final_adaptive__medium__d10__p1024_rep8_ord73_r851_adaptive_medium_d10_p1024_cpu20_mem30_1788638595,851,adaptive,adaptive,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,5.6596759968670085,5.661784998665098,10,20,1024,200,200,0.0,0,0.8949083999999999,0.094787395,8.16986133,17.377322,4.330906563835607,5.2482868497743835,33.038671875,1.0499999999999994
final,fixed_chacha20__low__d10__p1024,8,74,20260905,final_fixed_chacha20__low__d10__p1024_rep8_ord74_r815_fixed_low_d10_p1024_cpu20_mem30_1788638610,815,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",low,20.0,20.0,30.0,8.577053995395545,8.578619999752846,10,20,1024,200,200,0.0,0,1.15358273,0.18988001999999998,11.111627125,14.289559,0.8610027851512233,2.0496856137291943,33.10625,2.049999999999999
final,fixed_aes256__low__d5__p256,8,75,20260905,final_fixed_aes256__low__d5__p256_rep8_ord75_r784_fixed_low_d5_p256_cpu20_mem30_1788638626,784,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.6256460037548095,0.6263720060815103,5,20,256,100,100,0.0,0,0.70356369,0.17858035,10.909638440000002,13.30232,0.10797047464935984,2.1996876552474784,33.01953125,1.0999999999999999
final,fixed_chacha20__medium__d10__p1024,8,76,20260905,final_fixed_chacha20__medium__d10__p1024_rep8_ord76_r824_fixed_medium_d10_p1024_cpu20_mem30_1788638641,824,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",medium,50.0,20.0,30.0,9.268173002055846,9.26943399826996,10,20,1024,200,200,0.0,0,0.9592407850000001,0.10655808,9.292037115000001,17.310588,4.294015542403751,4.997865144128011,33.130859375,0.9999999999999998
final,adaptive__high__d10__p256,8,77,20260905,final_adaptive__high__d10__p256_rep8_ord77_r859_adaptive_high_d10_p256_cpu20_mem30_1788638657,859,adaptive,adaptive,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,6.911304997629486,6.912889002705924,10,20,256,200,200,0.0,0,0.9602644249999999,0.12991913,20.514502715,37.026931,1.7552797387163033,9.492771173152944,33.080078125,0.949999999999999
final,fixed_aes256__medium__d10__p256,8,78,20260905,final_fixed_aes256__medium__d10__p256_rep8_ord78_r796_fixed_medium_d10_p256_cpu20_mem30_1788638671,796,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,8.708193003258202,8.709175999683794,10,20,256,200,200,0.0,0,0.893544675,0.101055385,13.882834975000002,41.112394,1.0676260204007681,4.998240700996972,33.070703125,0.9999999999999992
final,fixed_aes128__medium__d5__p1024,8,79,20260905,final_fixed_aes128__medium__d5__p1024_rep8_ord79_r767_fixed_medium_d5_p1024_cpu20_mem30_1788638686,767,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",medium,50.0,20.0,30.0,0.5731089986511506,0.5746479946537875,5,20,1024,100,100,0.0,0,0.65949171,0.08516985,8.334608020000001,14.260875,2.204760897493756,5.497522429836048,33.04921875,0.5499999999999994
final,fixed_aes256__low__d10__p4096,8,80,20260905,final_fixed_aes256__low__d10__p4096_rep8_ord80_r789_fixed_low_d10_p4096_cpu20_mem30_1788638700,789,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,10.885759998927824,10.887297001318075,10,20,4096,200,200,0.0,0,1.04927199,0.18125991500000002,12.225013455000001,15.408831,3.4425372174624473,2.2995874563694514,33.059375,2.3
final,fixed_aes128__medium__d20__p256,8,81,20260905,final_fixed_aes128__medium__d20__p256_rep8_ord81_r772_fixed_medium_d20_p256_cpu20_mem30_1788638717,772,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",medium,50.0,20.0,30.0,22.847202002594713,22.848029002489056,20,20,256,400,400,0.0,0,1.074282415,0.04138631,13.2704343,40.879978,2.1239638154163383,3.6237635998497746,33.0515625,1.449999999999999
final,fixed_chacha20__low__d5__p256,8,82,20260905,final_fixed_chacha20__low__d5__p256_rep8_ord82_r811_fixed_low_d5_p256_cpu20_mem30_1788638734,811,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",low,20.0,20.0,30.0,1.5819910040590912,1.582337004947476,5,20,256,100,100,0.0,0,0.35101076999999997,0.1360247,10.01449437,12.689002,0.10753271245005389,1.5997571677308007,33.0015625,0.8000000000000002
final,fixed_chacha20__low__d20__p4096,8,83,20260905,final_fixed_chacha20__low__d20__p4096_rep8_ord83_r819_fixed_low_d20_p4096_cpu20_mem30_1788638750,819,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",low,20.0,20.0,30.0,21.738510004070122,21.739070005423855,20,20,4096,400,400,0.0,0,0.8529525175,0.16786233500000003,12.79802995,23.38317,6.86909394742652,1.9496548830741358,33.1146484375,3.9
final,fixed_aes256__high__d20__p256,8,84,20260905,final_fixed_aes256__high__d20__p256_rep8_ord84_r808_fixed_high_d20_p256_cpu20_mem30_1788638768,808,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,19.66579200234264,19.666762003907934,20,20,256,400,400,0.0,0,1.469013965,0.043613645,21.5105918675,43.917875,3.6881147888928245,8.739863411474314,33.0427734375,1.7499999999999996
final,fixed_aes128__high__d5__p256,8,85,20260905,final_fixed_aes128__high__d5__p256_rep8_ord85_r775_fixed_high_d5_p256_cpu20_mem30_1788638786,775,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.4931559960823506,0.49472899991087615,5,20,256,100,100,0.0,0,0.55218341,0.08081210999999999,21.289136279999997,27.987441,0.8947848570026666,11.992644224945789,32.9515625,0.6000000000000003
final,adaptive__low__d10__p4096,8,86,20260905,final_adaptive__low__d10__p4096_rep8_ord86_r843_adaptive_low_d10_p4096_cpu20_mem30_1788638799,843,adaptive,adaptive,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,13.995162000355776,13.996704998135101,10,20,4096,200,200,0.0,0,0.8009143599999999,0.17158698,12.143333545,16.699786,3.4397887702635694,2.049688008378611,33.087890625,2.0499999999999994
final,fixed_chacha20__medium__d5__p256,8,87,20260905,final_fixed_chacha20__medium__d5__p256_rep8_ord87_r820_fixed_medium_d5_p256_cpu20_mem30_1788638816,820,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",medium,50.0,20.0,30.0,0.1870580017566681,0.18741800158750266,5,20,256,100,100,0.0,0,0.21391732000000002,0.07876211999999999,10.17555033,21.284465,0.5362537685591653,2.9980710182521113,32.99296875,0.3
final,fixed_aes128__low__d20__p1024,8,88,20260905,final_fixed_aes128__low__d20__p1024_rep8_ord88_r764_fixed_low_d20_p1024_cpu20_mem30_1788638830,764,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,21.77484199637547,21.775989996967837,20,20,1024,400,400,0.0,0,1.33459965,0.12469981000000001,11.471253565,20.284216,1.7268804890432154,1.7248859813317108,33.069140625,3.4499999999999997
final,adaptive__medium__d5__p256,8,89,20260905,final_adaptive__medium__d5__p256_rep8_ord89_r847_adaptive_medium_d5_p256_cpu20_mem30_1788638850,847,adaptive,adaptive,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,0.5836119962623343,0.6037229977664538,5,20,256,100,100,0.0,0,0.58506155,0.15684794999999999,13.16923019,29.721938,0.5429453378446473,9.493828731149053,32.9859375,0.9500000000000001
final,fixed_aes128__high__d5__p4096,8,90,20260905,final_fixed_aes128__high__d5__p4096_rep8_ord90_r777_fixed_high_d5_p4096_cpu20_mem30_1788638863,777,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.4918829945381731,0.493214996822644,5,20,4096,100,100,0.0,0,0.8377565800000001,0.1395608,14.938507979999999,24.176233,18.08578591412243,13.988915089374496,33.08125,0.7000000000000004
final,adaptive__medium__d5__p4096,8,91,20260905,final_adaptive__medium__d5__p4096_rep8_ord91_r849_adaptive_medium_d5_p4096_cpu20_mem30_1788638877,849,adaptive,adaptive,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,3.6419829993974417,3.64327499846695,5,20,4096,100,100,0.0,0,0.5804162199999999,0.17367867999999997,10.04350988,16.150383,8.650731669281331,6.497441418638294,33.02109375,0.6499999999999992
final,fixed_aes128__medium__d20__p4096,8,92,20260905,final_fixed_aes128__medium__d20__p4096_rep8_ord92_r774_fixed_medium_d20_p4096_cpu20_mem30_1788638891,774,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",medium,50.0,20.0,30.0,25.840315996902063,25.84111999749439,20,20,4096,400,400,0.0,0,1.519873385,0.067236905,16.6748507675,39.206826,34.76740967099838,4.873373674902625,33.075390625,1.9500000000000002
final,adaptive__low__d20__p1024,8,93,20260905,final_adaptive__low__d20__p1024_rep8_ord93_r845_adaptive_low_d20_p1024_cpu20_mem30_1788638908,845,adaptive,adaptive,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,20.729932002723217,20.731281001644675,20,20,1024,400,400,0.0,0,1.4691058275,0.11112764,12.166162455,18.296788,1.7303077268581402,1.8746824090530896,33.0365234375,3.75
final,fixed_chacha20__medium__d20__p256,8,94,20260905,final_fixed_chacha20__medium__d20__p256_rep8_ord94_r826_fixed_medium_d20_p256_cpu20_mem30_1788638928,826,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,18.1359420021181,18.136932005290873,20,20,256,400,400,0.0,0,0.6155252275,0.042521130000000004,12.338644557499999,41.988873,2.1377833353403983,4.2485607841601,33.1083984375,1.7000000000000004
final,fixed_aes128__high__d20__p4096,8,95,20260905,final_fixed_aes128__high__d20__p4096_rep8_ord95_r783_fixed_high_d20_p4096_cpu20_mem30_1788638946,783,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,24.501430001691915,24.502822998329066,20,20,4096,400,400,0.0,0,1.1027246400000001,0.0690212725,133.32537302,154.709148,41.563130246123734,9.98933332078185,33.041796875,1.9999999999999993
final,fixed_aes256__high__d10__p4096,8,96,20260905,final_fixed_aes256__high__d10__p4096_rep8_ord96_r807_fixed_high_d10_p4096_cpu20_mem30_1788638963,807,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,10.904718001256697,10.906657997111324,10,20,4096,200,200,0.0,0,0.812433915,0.063799885,16.059855505,20.435552,33.03496013717144,9.493712509246077,33.065625,0.9499999999999995
final,fixed_aes256__high__d5__p1024,8,97,20260905,final_fixed_aes256__high__d5__p1024_rep8_ord97_r803_fixed_high_d5_p1024_cpu20_mem30_1788638977,803,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.4985490013496019,0.5002809994039126,5,20,1024,100,100,0.0,0,0.51567631,0.15802494,10.04956318,20.723371,4.410743202918102,10.992018289018565,32.9921875,0.5500000000000003
final,fixed_aes128__low__d20__p256,8,98,20260905,final_fixed_aes128__low__d20__p256_rep8_ord98_r763_fixed_low_d20_p256_cpu20_mem30_1788638991,763,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,25.03160000196658,25.03305400023237,20,20,256,400,400,0.0,0,1.1138196725,0.1003258475,10.7096041225,15.958632,0.4305412015686183,1.6996820904032162,33.0529296875,3.3999999999999995
final,fixed_aes256__medium__d20__p256,8,99,20260905,final_fixed_aes256__medium__d20__p256_rep8_ord99_r799_fixed_medium_d20_p256_cpu20_mem30_1788639010,799,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,22.296278999419883,22.297594005067367,20,20,256,400,400,0.0,0,0.669204005,0.043481207499999994,12.219203104999998,40.984864,2.1135346925212533,3.7480482067502487,33.072265625,1.4999999999999984
final,fixed_aes256__high__d20__p4096,8,100,20260905,final_fixed_aes256__high__d20__p4096_rep8_ord100_r810_fixed_high_d20_p4096_cpu20_mem30_1788639028,810,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,20.971985002688598,20.973329003027175,20,20,4096,400,400,0.0,0,1.405421455,0.0729288625,162.3334196425,184.326953,38.943323289275426,10.492735499851026,33.0890625,2.0999999999999996
final,fixed_aes256__high__d10__p256,8,101,20260905,final_fixed_aes256__high__d10__p256_rep8_ord101_r805_fixed_high_d10_p256_cpu20_mem30_1788639044,805,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,6.62811599613633,6.62995799939381,10,20,256,200,200,0.0,0,0.8034098000000001,0.08020548999999999,20.590181910000002,32.939645,1.7675774900469965,9.992458365584586,33.066015625,0.9999999999999999
final,fixed_aes256__high__d5__p4096,8,102,20260905,final_fixed_aes256__high__d5__p4096_rep8_ord102_r804_fixed_high_d5_p4096_cpu20_mem30_1788639060,804,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.4973739996785298,0.4988899963791482,5,20,4096,100,100,0.0,0,0.68208213,0.15931022,13.79688118,25.021399,17.35727334698733,12.990375057933628,33.06875,0.6499999999999992
final,adaptive__high__d5__p4096,8,103,20260905,final_adaptive__high__d5__p4096_rep8_ord103_r858_adaptive_high_d5_p4096_cpu20_mem30_1788639073,858,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.5014900016249157,0.502244001836516,5,20,4096,100,100,0.0,0,0.56954003,0.14426772999999998,13.386947900000001,19.90044,17.272311254830676,12.993802610904407,33.05546875,0.6499999999999998
final,fixed_aes256__low__d5__p4096,8,104,20260905,final_fixed_aes256__low__d5__p4096_rep8_ord104_r786_fixed_low_d5_p4096_cpu20_mem30_1788639087,786,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,4.6440849982900545,4.6453399991150945,5,20,4096,100,100,0.0,0,0.6617827000000001,0.18410298,11.4582737,13.850868,1.7260504496466216,2.199772492047276,33.10078125,1.0999999999999996
final,fixed_aes128__high__d20__p256,8,105,20260905,final_fixed_aes128__high__d20__p256_rep8_ord105_r781_fixed_high_d20_p256_cpu20_mem30_1788639102,781,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,33.70928500226,33.71153700572904,20,20,256,400,400,0.0,0,1.363076435,0.0682167,21.174405325,47.169345,3.321488138463036,8.2425630606464,33.0671875,1.65
final,adaptive__high__d5__p1024,8,106,20260905,final_adaptive__high__d5__p1024_rep8_ord106_r857_adaptive_high_d5_p1024_cpu20_mem30_1788639120,857,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.41838399920379743,0.41956600034609437,5,20,1024,100,100,0.0,0,0.5526035300000001,0.17196423,9.71080676,21.690809,4.395716265158512,10.994186094971257,33.046875,0.5500000000000003
final,fixed_chacha20__high__d20__p1024,8,107,20260905,final_fixed_chacha20__high__d20__p1024_rep8_ord107_r836_fixed_high_d20_p1024_cpu20_mem30_1788639133,836,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",high,80.0,20.0,30.0,18.494632000511046,18.496167998819146,20,20,1024,400,400,0.0,0,0.80172498,0.0892084225,13.6593017475,27.480366,17.176471915258244,8.741610848466648,33.109765625,1.7500000000000002
final,fixed_aes128__medium__d10__p256,8,108,20260905,final_fixed_aes128__medium__d10__p256_rep8_ord108_r769_fixed_medium_d10_p256_cpu20_mem30_1788639151,769,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,9.495712001807988,9.49668200337328,10,20,256,200,200,0.0,0,0.8435005,0.096000755,14.273355845000001,41.030768,1.078071009960512,5.248273319056624,33.026171875,1.0499999999999996
final,fixed_aes256__high__d5__p4096,9,1,20260905,final_fixed_aes256__high__d5__p4096_rep9_ord1_r912_fixed_high_d5_p4096_cpu20_mem30_1788639166,912,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.4943429958075285,0.4960879959980957,5,20,4096,100,100,0.0,0,0.67277424,0.18646397,13.046406150000001,24.412857,17.65544599708632,12.987391963796082,33.0421875,0.6500000000000004
final,fixed_aes128__medium__d20__p256,9,2,20260905,final_fixed_aes128__medium__d20__p256_rep9_ord2_r880_fixed_medium_d20_p256_cpu20_mem30_1788639179,880,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",medium,50.0,20.0,30.0,15.921491998597048,15.922405000310391,20,20,256,400,400,0.0,0,0.79031956,0.0381339525,12.837274217500001,44.885564,2.1796321485638406,3.248565269951534,33.033984375,1.3
final,fixed_aes256__low__d20__p4096,9,3,20260905,final_fixed_aes256__low__d20__p4096_rep9_ord3_r900_fixed_low_d20_p4096_cpu20_mem30_1788639198,900,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,14.671594006358646,14.672470999357756,20,20,4096,400,400,0.0,0,1.6001988725,0.1462393775,17.357823075,27.511031,6.930635530732164,2.299570370441873,33.080859375,4.6000000000000005
final,adaptive__low__d5__p256,9,4,20260905,final_adaptive__low__d5__p256_rep9_ord4_r946_adaptive_low_d5_p256_cpu20_mem30_1788639217,946,adaptive,adaptive,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.49535899597685784,0.4965439948136918,5,20,256,100,100,0.0,0,0.65474,0.12984548,10.44999077,13.2163,0.10793826789300555,2.0996869422112767,33.04453125,1.0500000000000003
